INFO 2026-04-05 13:37:45,306 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:23:22,570 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:23:24,145 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:24,167 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:29,158 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:29,176 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:36,032 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:36,064 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:13,137 apps [MQTT] Starting MQTT Worker automatically...
INFO 2026-04-05 14:26:13,137 apps [MQTT] Worker thread started successfully
INFO 2026-04-05 14:26:13,137 mqtt_handler Connecting to MQTT broker at broker.hivemq.com:1883
INFO 2026-04-05 14:26:13,387 mqtt_handler Starting MQTT client loop
INFO 2026-04-05 14:26:13,586 mqtt_handler Connected to MQTT broker successfully
INFO 2026-04-05 14:26:13,587 mqtt_handler Subscribed to smartfarm topics
INFO 2026-04-05 14:26:13,989 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-WEERADEJ/status
WARNING 2026-04-05 14:26:13,995 mqtt_handler Received status from unregistered device: ESP32-FARM-001-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:26:13,996 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-Jan01/status
WARNING 2026-04-05 14:26:13,997 mqtt_handler Received status from unregistered device: ESP32-FARM-Jan01. Please add device via Admin first.
INFO 2026-04-05 14:26:13,997 mqtt_handler Received message on topic: smartfarm/KOTA-FARM-001/status
WARNING 2026-04-05 14:26:13,998 mqtt_handler Received status from unregistered device: KOTA-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:26:14,000 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-BENJA-BENZ/status
WARNING 2026-04-05 14:26:14,001 mqtt_handler Received status from unregistered device: ESP32-FARM-001-BENJA-BENZ. Please add device via Admin first.
INFO 2026-04-05 14:26:14,001 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-TK2468/status
WARNING 2026-04-05 14:26:14,003 mqtt_handler Received status from unregistered device: ESP32-FARM-001-TK2468. Please add device via Admin first.
INFO 2026-04-05 14:26:14,004 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
WARNING 2026-04-05 14:26:14,005 mqtt_handler Received status from unregistered device: ESP32-FARM-000-Anekwong. Please add device via Admin first.
INFO 2026-04-05 14:26:14,006 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
WARNING 2026-04-05 14:26:14,007 mqtt_handler Received status from unregistered device: ESP32-FARM-001-HANAHARPER. Please add device via Admin first.
INFO 2026-04-05 14:26:14,007 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
WARNING 2026-04-05 14:26:14,008 mqtt_handler Received status from unregistered device: ESP32-FARM-001-ATTASIT. Please add device via Admin first.
INFO 2026-04-05 14:26:14,009 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
WARNING 2026-04-05 14:26:14,010 mqtt_handler Received status from unregistered device: ESP32-FARM-001-methee. Please add device via Admin first.
INFO 2026-04-05 14:26:14,010 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
WARNING 2026-04-05 14:26:14,011 mqtt_handler Received status from unregistered device: ESP32-FARM-001-chonmapat. Please add device via Admin first.
INFO 2026-04-05 14:26:14,011 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
WARNING 2026-04-05 14:26:14,012 mqtt_handler Received status from unregistered device: ESP32-FARM-001-SUWAN-LAR. Please add device via Admin first.
INFO 2026-04-05 14:26:14,013 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
WARNING 2026-04-05 14:26:14,014 mqtt_handler Received status from unregistered device: ESP32-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:26:14,014 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
WARNING 2026-04-05 14:26:14,015 mqtt_handler Received status from unregistered device: ESP32-FARM-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:26:14,016 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:26:14,032 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:26:14,110 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:14,124 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:19,119 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:19,138 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:22,544 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:26:22,557 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:26:24,113 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:24,137 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:29,108 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:29,127 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:34,126 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:34,147 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:39,125 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:39,141 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:44,110 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:44,123 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:49,117 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:49,133 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:52,544 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:26:52,567 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:26:54,111 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:54,148 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:26:59,107 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:26:59,138 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:04,123 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:04,142 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:09,133 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:09,174 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:14,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:14,129 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:19,122 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:19,185 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:22,540 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:27:22,562 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:27:24,117 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:24,160 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:42,961 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:42,978 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:43,262 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:43,283 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:43,284 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:43,299 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:27:44,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:27:44,160 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
